color,count
b0a27f,67
b5a180,98
b29e7d,78
b6a281,109
b9a584,125
b7a382,119
baa685,107
ab9776,31
ac9877,28
ae9a79,47
b4a07f,98
b09c7b,61
b5a583,313
a79775,621
b3a381,452
b2a280,518
b4a482,367
ac9c7a,812
bcac8a,33
a89876,665
a99977,737
b1a17f,530
ad9d7b,691
b7a688,481
b6a587,533
b3a284,733
af9e80,630
aa997b,374
b2a183,682
ae9d7f,582
af9f7e,404
b1a180,431
ab9a7c,435
b1a084,185
ac9b7f,102
a69579,42
ab9a80,3
af9e84,4
b3a288,16
b09f81,713
ae9e7d,428
a9987a,273
ab9a7e,92
b09f83,184
a29175,20
b19e80,35
b5a284,60
ae9b7d,32
ab987a,22
af9c7e,29
b4a183,42
b6a385,54
baa789,47
aa9779,17
b29f81,36
b09d7f,36
b2a386,79
b5a689,43
ae9f82,100
a99a7d,102
afa083,116
b1a285,95
ad9e81,113
b6a78a,36
b8a98c,19
b4a588,54
b0a184,105
aa9f81,19
b3a88a,8
a99b7e,126
b0a285,48
afa184,50
a5977a,129
aea083,49
a6977a,59
ac9d80,112
b7a88b,27
ad9c80,120
ae9d81,138
b2a185,196
b3a286,172
a8997c,86
b6a68c,3
b2a288,13
b0a086,13
b1a187,20
aa9a80,14
aa9a81,8
a19178,3
a6967d,6
b1a188,8
b2a28b,3
b0a089,4
ad9d86,5
a6967f,3
a3957b,2
a99b81,5
ab9d82,46
a89a7f,28
a99b80,38
b1a388,16
b4a68b,2
b1a386,22
b2a487,19
ab9d80,88
ac9f7f,85
b1a484,37
b3a686,17
afa186,39
aa9c81,38
a29479,10
a6987d,23
ad9f84,37
b0a287,24
b2a585,23
afa282,42
ab9e7e,102
a99c7c,144
a89b7b,174
aa9d7d,113
a69979,153
a79a7a,133
a39676,139
ac9e83,39
a7997e,24
a19376,94
9d8f72,53
a7997c,127
a59878,133
a59a7e,4
9e9377,1
a1967a,3
aca185,6
afa486,18
a79c7e,22
a59a7a,21
aaa07d,8
a49a77,6
aaa07c,12
a59c75,5
aba279,3
a59c73,3
a99675,79
a49170,43
a59271,46
aa9776,95
a19774,2
9b916e,3
a09673,4
9c926f,4
a99f7c,9
a39976,16
a79d7a,9
a29875,17
aba17e,6
a89e7b,10
a59b78,9
9e906d,59
a39572,113
9c8e6b,34
998b68,22
9b8d6a,30
a89c76,20
9f936d,36
9b8f69,34
998d67,27
9a8e68,36
a29670,23
a39771,31
978b65,26
9e926c,23
9d916b,38
918461,2
938663,8
968966,17
9a8d6a,16
9c8f6c,19
958865,8
908360,2
948764,6
998c69,8
9e8d61,22
9c8b5f,18
958458,3
97865a,5
a79469,129
a28f64,62
a39065,59
a18e63,59
9d8a5f,26
a18c61,201
a28d62,234
99835a,16
a28c63,48
af9970,588
9f8960,38
ac976c,944
af9a6f,1200
a48f64,367
aa926c,16
ac946e,13
a38b65,2
ae9670,34
ac966f,261
a38d66,20
a58f68,38
a8926b,105
a9936c,152
b09a75,883
b39d74,767
ad9770,348
b19a78,133
ac9573,53
b39c7c,248
b49d7d,338
b09979,153
b69f80,43
b8a27b,498
b7a17a,561
b09a71,609
b29d72,1374
b49f74,1204
c3ad88,178
b59f7a,1465
af9274,1
b79a7c,2
ba9d7f,9
b59a7c,9
b29779,7
b2997a,15
b29b7b,235
a69674,550
a29471,90
ac9f7c,14
aca37c,5
aaa17a,4
b2a680,4
aca07a,11
a79974,56
aa9c77,51
ae9e7a,141
aa9874,70
a99572,18
aa9673,13
ac9875,18
b09977,116
af9876,100
ad9674,54
ac9e77,57
a79972,44
a4966f,40
a2946d,31
aa9c75,53
9d8f68,30
aea079,44
afa079,205
a89972,433
a69770,444
a79871,437
b2a57b,11
a89b71,20
ab9e74,27
a89a75,67
a99975,319
a69672,299
a79773,312
a69873,50
afa17c,33
a89a77,115
a89978,202
ac9d7c,174
b5a685,34
b0a180,79
a39274,64
a49473,89
ab9b7a,319
ab9877,100
a3906f,25
a69372,47
a18e6d,17
a49673,111
ab9d7a,129
a19370,81
a59774,111
aa9675,27
a28e6d,2
a69271,9
b19d7c,59
9f8b6a,3
af9b7a,59
a1916f,182
a29270,239
a69577,131
a49375,113
a59476,115
b3a382,397
b0a07f,394
b8a789,387
aa997d,87
ac9b81,5
a8977d,5
aa997f,8
a79678,201
a39276,25
a28f71,9
ad9a7c,33
ac997b,32
a79476,13
a89577,14
a59274,15
a99678,21
a69375,21
a39072,8
aa9b7e,99
a49578,36
ab9c7f,107
a7987b,93
aca183,15
aa9c7f,95
a39477,51
a8977b,54
a9997f,19
af9f85,17
b3a389,14
ae9e84,17
a6967c,6
b7a78e,4
ac9c83,6
ae9e87,8
ab9b84,5
a99982,2
a2927b,2
aa9c82,4
aea086,7
ad9f82,58
a49777,150
a5977c,17
ada080,82
aea181,78
a3957a,6
a39578,150
a89d81,3
a4997d,6
a09577,11
9f9476,15
a19678,13
a19676,11
9e9471,6
9f9572,3
a69c78,13
a89e7a,11
a29972,2
a09770,5
a49b72,3
a0976e,1
a08d6c,9
a28f6e,19
9d9370,3
968c69,2
aca27f,6
9a906d,1
a0926f,73
938562,4
958764,7
8c7e5b,1
9c906a,26
938761,4
968a64,11
9d906d,19
9b8e6b,18
988b68,11
8e815e,3
8c7f5c,2
978a67,10
9d8c60,25
968559,2
9a895d,9
a29165,59
9f8c61,51
9b885d,22
9f8a5f,129
978158,8
9e885f,25
aa946d,177
a7916a,74
a69069,61
a48e67,25
af9972,464
a58f6a,53
b09a73,493
a58e6c,4
b29b79,173
b69f7f,357
b6a07b,1445
bba580,871
b8a27d,1309
ab9170,2
b59b7a,9
b69c7b,17
ac9271,2
a58d6b,2
ab9371,5
ae9a77,43
ad9976,24
b09e7a,65
ab9975,61
9f916c,34
a99b76,42
ab9f79,18
aea27c,7
a49671,61
af9b78,37
b6a881,5
a3956e,42
ab9c75,343
a4956e,403
a5966f,404
aea177,26
ac9f75,24
a89874,309
a2946f,55
ab9d78,42
b1a281,81
a99a79,172
a79877,157
afa07f,136
b2a382,71
b4a483,330
a59574,120
a49472,408
a79473,55
9d8a69,3
b3a07f,111
9c8c6a,35
9e8e6c,78
a39371,316
b2a281,447
a7967a,48
a6957b,6
a89877,216
a19074,19
a4997b,30
a3987a,17
a89a7d,119
a59679,58
9d8e71,10
9e8f72,16
a9987c,53
9f8e72,5
9e8d71,5
9f9073,18
a7977d,15
a29278,6
9e8e74,4
b4a48b,6
a99980,9
a7977e,3
a89881,2
ab9d83,8
a4967b,20
a19378,5
a29573,36
a09275,86
a19472,28
ab9e7b,18
a59973,24
a49870,17
a0946c,21
a0906e,140
a89b79,54
ac9f7d,56
9b8e6c,8
a59876,51
a99c7a,57
ada07e,46
9c8f6d,5
a49775,58
9d906e,10
a09371,28
9f9270,24
9d8f6c,37
a49872,40
a0946e,24
988c66,24
9e916e,23
8a7d5a,1
a19471,35
99885c,14
a19064,38
99865b,15
968358,6
9d885d,69
9c865d,25
a9966c,69
aa976d,79
a8956b,72
ab986e,71
a7946a,69
a39066,53
ae9b71,85
a69369,68
a38d68,16
a28c67,13
a6906b,55
aa9270,3
b39b79,27
b29a78,14
a68e6c,1
a18a68,1
b19d7a,47
b4a07d,59
ac9a76,62
b19f7b,65
a1916d,162
a99d77,13
ad9b77,66
ae9c78,73
b0a17a,155
a2936c,351
a3946d,360
aa9d73,18
ad9e7d,161
a29173,43
a19072,41
a79776,185
a59478,33
ac9e81,83
af9e82,156
a8987e,10
9f8f75,3
b5a58b,7
ae9e85,7
b3a38c,3
af9f88,5
a89a80,10
a7997f,10
b7a98c,5
b6a88b,6
b3a588,16
a49679,129
a29477,126
a19474,87
aa9d7b,41
a39674,34
9e9075,5
a6987b,118
a89b78,30
a69a72,17
a3976f,8
9e926a,16
9e916f,12
a69977,44
9a8d6b,5
988a67,6
968865,7
9a8c69,12
958963,15
8d805d,2
928562,2
8f825f,1
9f8e62,40
978459,7
9a855a,33
a28f65,44
a99270,17
a48e69,26
b8a279,601
b6a077,714
9e8861,5
a18b64,7
b7a17c,1346
a7906e,14
b39f7c,61
a89672,45
af9d79,72
a1956f,24
a0926d,45
b1a17d,85
a1926b,306
aa9b72,184
ab9c73,206
a69675,142
a29271,45
9f916e,59
9f8f6d,126
ad9d7c,396
a49377,38
a09172,37
a49576,92
aa9b7c,165
ae9f80,195
a59677,97
a39475,77
b0a182,124
a79879,139
a99a7b,145
afa081,160
b2a789,6
a59a7c,24
ac9c82,17
b4a48a,18
af9f86,6
b0a087,4
b2a489,16
aea085,27
b0a383,40
988a6f,2
97896e,1
9e9073,69
9f9272,71
a09373,92
9f9174,85
a69976,30
a1956d,12
9a8e66,17
998c6a,6
a79a78,68
948862,14
958257,4
98855a,15
988358,32
9b865b,54
9d8c61,18
a08f64,33
a49368,31
a7966b,51
a6956a,36
a29166,35
af9e73,64
a19065,27
aa996e,50
a08a63,8
9c865f,4
a48d6b,6
ab9472,47
b19b74,494
ac9873,171
ad9974,164
ab9772,155
a8946f,133
a99570,129
ae9a75,169
af9b76,204
a6926d,68
b39c7a,174
b5a67f,41
b3a47d,68
9f9069,222
a0916a,257
a7986f,250
a89970,238
a99a71,234
a59571,284
a39372,64
b2a27e,51
a69778,107
ab9c7d,178
b1a283,124
a09174,26
a29376,34
ada284,20
a08f73,8
ad9d83,13
ad9d84,5
ab9b82,5
a3937a,3
9e9171,64
a79a77,25
a39673,33
a79b75,15
9f936b,14
9f926f,23
afa27f,11
a59875,52
a29572,28
aa9e78,11
a8976b,107
a39266,63
9c875c,61
947f54,12
a59469,37
a39267,24
b09f74,65
a8976c,53
a9986d,55
ae9d72,70
a58e6e,4
ac9575,48
ae996c,477
ac976a,485
af9d77,171
a99771,114
a4926c,46
a18f69,38
9f8d67,26
aa9671,136
b39f7a,166
b39b77,130
b09874,65
a2906a,43
a08e68,23
a08c67,14
a38f6a,40
a7936e,92
aa9870,41
a7956d,35
a6946c,32
a8966e,46
a3936f,205
a39570,59
a1936e,45
9d9070,49
a29575,107
a19275,20
b3a487,59
a5957b,5
a4947a,8
b1a481,18
a89c74,9
aa9d7a,17
aea17e,9
a09370,18
978966,9
948663,4
aa996d,144
a59468,81
a59267,104
978257,12
a6976c,192
a5966b,142
a29368,110
a09166,94
a8996e,201
ac9d72,177
a39469,130
aa9b70,188
b0a176,74
b19c6f,470
aa9568,521
aa9373,25
af9878,95
a69164,421
af9a6d,475
a8916f,18
ab9973,158
a5936d,73
aa9872,118
b8a47f,54
ad9571,49
a8906c,14
a38b67,4
ac9470,31
ae9c76,146
a18d68,13
a4906b,50
9d8e67,157
95865f,12
b7a881,14
9e8f68,207
b4a57e,41
ad9b73,65
a5936b,33
af9d75,77
b2a07a,111
b09e78,133
b3a37f,37
b5a581,32
9d8f6a,15
b0a27d,22
9e906b,20
9c8e69,13
998b66,9
958563,2
aea385,11
ab9b81,13
a5957c,1
ad9f85,8
b7aa8a,5
ab9e7c,46
a29372,59
8a7e58,1
968156,12
a6986b,96
a5976a,101
a49669,78
a29467,64
a19366,66
a09265,51
a89a6d,93
a39568,80
a99b6e,113
ac9e71,72
a7996c,112
b39e71,404
b8a378,736
b49e75,728
ab9474,30
a79265,432
a18c5f,158
b6a079,548
a3946b,173
af9c74,69
ac9971,58
b19973,67
b19772,18
b09671,14
9d8b65,18
a89670,101
a28e69,26
b19f79,132
ad9b75,175
b7a57f,38
b4a27c,94
a6946e,70
9a8b64,50
a9966e,58
ab9870,48
ac9a74,145
a0906c,141
a79571,41
a49470,256
a2926e,245
b1a37e,22
b6a382,102
b7a483,112
a19170,29
9f8f6e,13
a0906f,20
968664,5
9b8e6e,26
998a6d,1
a29779,9
9e9375,9
9c8f6f,37
9f906f,23
a59675,112
a39473,58
8e825c,2
8d815b,1
928660,5
90845e,2
a08f63,30
948156,4
a59063,352
a48f62,297
a38e61,280
9f8a5d,108
a28d60,202
a08b5e,132
a89366,463
a7966a,98
b5a073,352
b8a376,195
b39e73,1326
b49e77,574
b0a379,12
a6976e,222
ac9d74,152
ab9971,72
ae9c74,81
b6a37b,62
a6936b,35
ad936e,5
af9570,10
a7956f,85
b7a37e,84
b4a07b,129
a8956d,46
ad9a72,66
ac9a72,68
b09e76,64
a5936f,25
978964,5
9d8d69,75
a99e80,29
a89d7f,20
ad9e7f,184
a8997a,133
9f9177,5
948767,2
9a8d6d,23
91855f,4
ab9669,461
9c875a,42
9e895c,68
9d885b,66
ac9b6f,166
ab9a6e,132
ad9c70,159
ad9e73,149
9e8f64,47
b09970,92
ac956c,31
aa936a,19
ad966d,41
b19a71,128
b09c77,176
b19d78,192
b09d75,81
b3a17d,50
b5a37f,41
a3916b,55
9e8e6a,106
9f8f6b,120
ac9d7e,180
9f9071,40
afa187,6
9f9176,1
9c8e73,3
988a65,5
968863,3
998d65,16
968a62,15
9b8f67,27
90845c,9
8f835b,3
978b63,15
958961,10
8d8159,6
877b53,2
897d55,1
a9966b,155
aa976c,168
ab986d,186
ac996e,190
ad9a6f,203
ac9768,322
b4a57a,35
ab9c71,187
af986f,59
ae9b73,60
b19e76,91
aa976f,50
b29f77,81
b4a179,74
b59f78,581
a4926a,29
a2906c,16
b3a17b,109
a5916c,59
b5a17c,109
b6a27d,101
9c8c68,56
a29374,61
a19273,55
9e8f70,33
9d9274,7
a2947a,4
9a8c67,6
9c9068,20
988c64,25
8e825a,2
948860,9
a59971,10
a49166,73
a69368,94
af9a6b,320
aa9566,392
ad9869,310
b2a175,87
af9e72,123
b09f73,96
ae9b70,215
a5926a,21
9b8c65,78
b29e79,189
9f8c6b,4
a18b66,16
9e8d6f,9
a69b7d,22
a5977d,5
ac9e84,8
978a6a,9
988b6b,14
978763,10
a99d75,13
9d9169,14
92865e,7
9a8558,29
a79263,555
a18c5d,546
a59061,585
a99465,487
b9a37e,1249
b3a078,74
a08d65,7
a99773,55
9d8d6b,53
9b8a6c,5
b0a288,7
a09277,4
91855d,7
a48f60,604
a28d5e,604
9d8859,290
a89364,534
9f8a5b,452
a38e5f,623
ab9667,394
a69162,564
9b8657,168
988354,54
ae976b,153
ab9468,107
a89165,72
a79064,89
a99266,93
ac9569,132
b0996d,164
b39c70,197
a0895d,45
af986c,166
b19a6e,228
b09b6c,361
ae996a,342
af9c71,190
ac926d,5
b0a47e,7
a28f67,11
b8a483,117
a38f6e,8
a99574,29
a79372,15
aa926e,15
af9773,55
a9916d,13
a78f6b,17
b29a76,104
a49173,13
a08d6f,4
ae9f7e,140
9a8c72,2
a4967c,6
9c8e71,33
8b7f57,1
8c8058,1
9c8758,233
a08b5c,490
9f885c,51
a58e62,84
aa9367,114
b19c6d,346
b29d6e,330
b49f72,359
b19e73,160
b39974,43
b9a17b,254
b69e78,147
a7946c,25
ab9774,19
ae9f76,95
9f8964,2
a89473,11
9b8766,1
ad9978,40
a4906f,4
ae9672,46
ab936f,20
a68e6a,10
a48c68,8
b69e7a,191
9b8b69,24
9d8c6e,7
99886c,1
9a8769,4
a49574,92
988a70,2
9b8b67,34
9e8b6a,3
928155,1
a79066,51
9f885e,22
a99268,78
a18a60,23
aa9369,61
a68f65,42
a89167,73
9e875d,13
a28b61,36
a18a5e,60
a68f63,70
a38c60,49
ad966a,144
a48d61,65
b9a479,506
b6a176,966
baa57a,361
ad9676,73
9d8760,5
bfa982,124
b4a176,104
b09d73,88
b29f75,99
b19e74,92
ac9b70,71
ad9c71,60
a38c6a,7
a18f6b,9
a4926e,22
b8a07c,288
a58d69,7
b19975,92
a89374,5
9f8e70,14
9b8a6e,3
9d8c70,1
a08f71,25
988d6f,3
95876a,3
988a6d,15
998e6e,5
9c9171,11
aa9f7f,19
9f9474,18
9e9373,10
a29777,13
a49979,17
a09575,22
a89d7d,19
a69b7b,25
a39878,18
9c8c6b,7
9a8a69,1
9b8b6a,5
9a8a68,21
a4956c,197
a2966e,14
a79b73,18
8a7e56,1
93875f,4
968760,15
988962,46
9c8d66,114
9c8e67,36
998b64,19
93855e,7
8d7f58,1
9a8c65,31
998459,31
a0895f,19
a58e64,46
a38c62,38
ae976d,121
9c855b,3
ad966c,109
b39e6f,326
bda780,213
bea787,502
a08a65,8
af9c72,112
a08e66,21
baa27e,309
b59d79,154
b49c78,142
aba082,15
9a8f6f,5
9b9070,7
a19269,109
a09168,70
ada179,11
9b8d66,24
978962,17
a48d63,35
ab946a,78
a28b5f,58
a68f6d,4
a79070,8
b9a37a,461
b5a277,98
b29f74,145
b8a57b,29
b5a278,48
ab9a6f,63
b19f77,68
b6a47e,47
9c8b6f,2
9a8c6f,21
9e8f66,65
9d8e65,47
aca078,14
8c7d56,1
90815a,2
8c7e57,3
91835c,3
92845d,5
9d865c,8
b6a174,268
bba57e,387
a69470,34
9e8662,2
a99272,18
9b8d70,28
9c8d6c,5
a19271,44
9a8b62,21
9f9067,77
a1936c,49
a0926b,37
9f916a,30
9e9069,30
94865f,18
968861,16
897a53,1
8e8059,2
ac956b,84
9a8359,5
b4a27e,41
aca181,12
aea17f,53
a09170,22
a2936a,145
988a63,14
8f815a,7
92835c,7
9b845a,1
bca67f,297
9f8962,8
b6a378,71
b4a177,67
b5a479,20
b3a277,33
a4906d,2
a5916e,5
9e8a65,13
9d8964,12
b1a482,26
afa280,35
998967,13
958760,19
90825b,3
978861,22
b19a70,267
998258,5
bca681,819
ad9a70,102
b59d77,137
ad9475,9
9f8b66,13
b5a486,588
a5966d,187
93845d,6
94855e,10
b3a075,127
ac996f,95
b2a078,60
a6926f,8
a89471,5
9d8d6c,7
9a896b,3
9b8d68,8
b3a580,11
9a8b6a,3
998a69,3
b0a178,60
9b8c63,28
afa077,96
998a61,15
9a8a66,24
b3a179,52
a9976f,40
a8906a,3
b69e7c,67
99886a,2
9c8d70,5
9a8b6e,1
b7a783,29
9d8e6d,13
b1a279,63
91825b,2
998a63,57
9e875b,45
9d865a,41
bda87d,134
bea97e,93
b3a076,64
baa47f,1037
b5a37d,63
af9775,11
998965,21
8f8059,2
b7a275,253
b49d74,214
ad9573,9
a78f6d,1
a79c7c,27
9b8659,48
baa47d,404
b0976f,68
ab946b,25
b39c73,189
b5a27a,72
b19977,14
b8a886,144
9c8559,31
ab926a,10
a88f67,5
b29875,37
ac926f,4
9e8c66,18
bba679,74
b1a075,54
b7a07e,287
af966e,47
ac936b,12
b19774,21
b09673,21
988866,8
9c8a64,5
998761,4
9b8963,4
9a8862,5
af986e,170
b39c72,376
b49f70,315
b59c74,306
b19870,100
b7a077,285
b29b72,157
b69c79,151
a99e7e,21
9e8b6d,2
b29b71,320
b29b6f,218
b6a172,181
b09d72,181
b6a379,46
ae9471,8
b79d7a,169
b3a082,46
9d8a6c,2
988867,1
928261,1
988660,3
93815b,1
9f8c62,27
a49167,38
9a845b,11
a38c63,26
a79067,27
a89168,21
9f8759,137
9e8658,141
a78f61,108
af9769,272
ae9668,304
a68e60,154
ac9466,205
a99163,155
a89062,132
a38b5d,155
a58d5f,131
aa9264,154
a48c5e,148
a89263,246
aa9465,253
baa882,7
b8a181,444
b79f7b,209
b9a17d,292
ad9370,6
af9572,8
baab84,6
a58e65,17
a48d64,20
a28b62,12
a18a61,16
9f885f,1
b1996b,406
ad9567,225
ab9365,154
a79162,274
b49d71,192
a18d6c,3
a08e6a,14
a68f66,20
a99364,240
a48d6d,3
a59170,7
a18e64,39
a08d63,32
a99269,22
a28a5c,167
ab9566,269
b9a781,16
b6a682,18
9c895f,19
a59268,45
a69061,285
b59e72,200
a3916d,21
9b855c,16
b29a6c,455
b0986a,385
b7a074,138
b6a27f,69
a79370,12
ad9768,247
988864,18
a1895b,164
a18d6a,2
b8a887,194
b6a684,240
a08960,6
9d865d,2
b49c6e,560
b9a173,596
ac9667,272
b8a175,114
b9a477,138
baa578,108
a08967,2
9e8a67,1
9e8a69,2
b9a987,93
af996a,220
b9a276,82
b5a17e,52
baaa88,66
9f8868,1
ae976e,69
b7a172,110
bca67d,257
c0aa83,100
b8a884,4
b09a6b,213
b6a071,110
b69f73,152
baa47b,401
a68f6f,6
ae9869,252
b59d6f,568
bba375,573
a58f60,263
bca77c,213
aa9172,2
ae9576,12
b19e7e,73
ae9b7b,68
aa9777,33
ac9979,36
b3a080,93
a99676,17
b09d7d,70
a89575,19
a79474,15
ad997e,10
b29e83,22
ae9a7f,12
aa967b,7
af9c7c,57
ad9a7a,50
ab9878,38
96845e,3
95835d,2
b39b6d,516
bfaa7f,54
b7a273,177
b5a071,244
a78e6f,2
a99071,4
b09778,8
b4a181,74
b19d82,21
ac987d,12
a9957a,3
97855f,4
baa576,54
bca476,565
b69e70,563
b29c6d,178
b59f70,137
b9a475,89
c6b186,4
bea883,590
b69f7d,266
b59e7e,366
b7a080,417
baa383,512
af9677,6
b39a7b,30
b29f7f,80
bdaa8a,39
b39f84,24
b9a685,83
978765,3
ab9765,34
af9b69,26
b19d6b,31
a99563,39
bea87f,124
b9a573,4
ac9866,31
b29e6c,14
bda77e,178
b9a580,65
baa681,50
bfab8a,48
bbaa8c,124
b2a384,94
b3a485,66
a59272,9
9f8d69,8
9b8965,3
ad9967,24
a5915f,61
b7a371,3
b4a787,13
b7a785,190
9a8864,6
bba775,1
b8a98a,16
9e8e6d,5
c0ab80,29
bfa984,419
b9aa8b,17
b5a584,343
b6a685,253
bca583,384
bea881,167
b1a57f,5
b4a681,14
b8a57d,37
afa37b,10
b4a785,20
b0a381,35
998c6c,23
b8a178,288
b5a888,8
aa9e76,16
ada17b,10
b2a583,16
baa37a,288
bba47b,283
c2ac85,42
b6a47c,17
b59e75,263
bda581,358
bca480,336
b5a687,46
b4a27a,36
b5a37b,27
aea27a,10
b1a57d,5
b29b7c,13
ab9475,3
b69f76,320
ac9472,3
b59d7b,40
bba381,116
bba283,84
b19879,15
ada282,10
b6ab8b,4
afa484,6
aea383,9
b0997a,8
bfa783,417
baa280,101
a9916f,3
b79e7f,35
9d9272,7
b2a787,6
978c6c,4
b69f75,405
b49d73,321
b59e74,361
b0996f,194
bba37f,356
b79f79,169
b49c76,128
a68e68,1
b89e79,187
c2a681,70
ab8f6a,1
c4ae87,24
9d8762,3
99835e,1
a88f70,3
bba485,108
ab9677,3
aa9576,7
aa9578,7
a99477,3
b6a383,79
b8a587,54
bba88a,28
b8a07a,206
b29971,128
b49a75,56
bb9f7a,16
af936e,3
ae946f,6
b9a081,76
b39c7d,31
ad9879,11
b09b7c,17
b5a081,72
b6a184,34
b5a282,87
b4a586,51
a39169,21
ae9d71,130
b9a278,354
bea680,236
b79b74,37
b49873,2
c0aa85,360
ae997a,11
ad987b,3
a49171,5
b4a377,40
b49b72,494
ac9374,4
b9a279,274
b09e70,40
ad9b6d,43
b59c73,673
b79b73,65
b49b73,222
c1ab84,67
b59c7d,28
ac9778,6
b49f80,71
bba37d,219
bca47e,225
b19f6f,16
af9d6d,17
b49c70,230
b39b6f,212
b69b70,43
b79e75,946
b89f76,1041
b7a076,360
bca183,45
b89d7f,15
b19678,4
af9a7b,18
b6a788,35
bda67d,232
ae9c6c,15
b9a374,73
b59d71,316
bba075,135
bca176,112
b9a175,500
b8a177,353
b4997b,7
b09577,6
ac9173,2
c1aa8a,404
a28d6e,1
b9a688,41
baa27c,263
a99767,32
ac9a6a,19
baa475,46
b8a273,83
c1a67b,208
c3a87d,203
c0aa81,46
b49779,1
b69b7d,9
b99e80,17
baa182,100
a68b6d,1
ad9274,2
bdad8b,26
b2a070,12
b8a374,116
bda778,33
bda277,148
b59a6f,43
b29a6e,151
b5987a,3
bbac8f,7
b9ab8e,4
b8ad8f,3
a39068,9
b49e6f,192
af976b,83
b3986d,16
baa276,559
bda47b,1287
baa379,265
b79c7e,19
b69d7e,28
a49169,19
b5a373,6
bba478,52
b79f73,422
b89d72,78
ae926a,2
b39a71,392
baa178,1232
b0a587,2
a69466,20
ac9a6c,42
b69a72,33
b1956d,3
b7a47a,36
baa77d,20
baab8e,8
ad9e75,125
a99769,30
b0976e,121
b29970,284
b69a73,36
c1a57e,290
b9a078,601
c1ab86,267
b6a589,191
b6a885,26
a69d7e,9
a19879,6
bba47a,227
b8a57a,42
b89c75,35
bea27d,41
b69c77,103
bda57f,206
b7a68a,163
b4a387,229
b3a58a,8
a69b7f,6
a3987c,3
a99e82,7
aa9f83,2
a59c7f,6
a39a7d,5
a99a6f,211
aa986a,36
b29671,3
b79b76,12
c6b08b,81
bfa886,312
b7a786,222
baa98d,82
b6a88d,7
aba084,2
ada286,4
aba285,7
a9a083,9
aaa184,4
b6a77c,10
a79567,29
bda67c,161
bba17c,351
b99d78,5
b39976,60
b8aa8f,2
b5a78c,4
a79c80,3
a79e81,2
aba080,11
9b8762,5
9b8860,1
ae9a68,34
b79f71,587
bea678,454
bdab85,3
bba484,494
bfa888,499
b2a68e,3
a38f6c,4
ab9f85,5
a4987e,7
a89c82,8
aa9e84,10
ab977c,6
b4a689,14
a69a80,5
a5997f,6
a79b81,4
aca086,11
ada187,5
b7ab91,2
b0a48a,6
afa389,9
a2967c,1
b1a688,10
aba283,9
aaa182,3
a79e7f,5
