color,count
46596a,3
4c5f70,3
3f5263,2
405266,5
415463,3
4e6170,6
4b5e6d,9
435665,2
405362,5
516473,6
3f5261,7
374a59,5
354857,2
4a5c70,3
4b5d71,2
4b5e6f,7
495c6d,1
465968,2
607381,7
506371,6
4b5e6c,9
3a4d5b,1
495c6a,4
4c5b6e,2
3f5062,2
5a6b7d,3
324556,4
3e5364,4
465d6d,9
3d5766,4
3b5765,4
435f6d,6
3c5866,3
3d5967,3
3f5666,9
384f5f,3
3a4f60,3
405767,8
334a5a,4
3e5565,6
435a6a,7
364d5d,5
3a5161,3
566d7d,10
475e6e,11
354c5c,3
425468,3
415266,2
445569,3
48596d,3
4a5b6d,2
495a6c,5
48576a,2
465666,2
4e5e6e,2
4d5a6b,2
435061,4
475464,4
536070,3
515e6e,1
435060,3
42535d,4
495966,3
4e5e6b,3
4c5c69,5
465663,8
42525f,4
485a68,6
4f616f,7
465967,7
4c5f6e,4
556877,3
536675,4
4f6573,4
4b6071,5
3f5465,4
475862,8
41525c,4
566771,7
43545e,4
5b6c76,4
4e5f69,6
495a64,5
44555f,3
4d5e68,3
4a5b65,5
465665,5
435362,1
475766,3
495968,5
455765,7
465866,6
516371,4
536674,6
516472,10
4a5d6b,8
455866,9
445765,7
415462,5
425768,4
354a5b,3
44596a,5
485d6e,4
3c5162,3
435869,5
415667,4
3a4c5a,3
3b4d5b,1
374957,5
415361,4
384a58,2
51636d,2
50626c,4
4f616b,3
4d5f69,4
4c5e68,5
4a5c66,9
495b65,4
3f515b,7
4b5d67,2
556771,6
5a6c76,2
566872,6
4d5b64,3
425059,5
3d4b54,3
44525b,3
4a5b63,8
4a5c68,9
4b5d69,2
4c5e6a,4
4b5f6a,3
485b69,5
344b5b,2
556c7c,9
566c7a,7
405664,6
485e6c,8
384e5c,6
415764,6
435664,4
4f6270,6
405163,3
4d5e70,3
48596b,2
47586a,4
445567,7
394a5c,2
4b5c6e,3
455668,5
435466,3
3d4e60,3
344557,3
455c6e,4
435a6c,6
3f5668,3
3c5365,1
41586a,5
475e70,8
465d6f,9
42596b,4
496072,8
415765,4
475e6c,5
3b5562,3
36505d,3
3d5764,2
3e5a66,8
395561,3
405c68,5
415d69,4
3d5263,5
475c6d,5
455a6b,5
405566,4
374c5d,3
4a5f70,4
394e5f,2
4d6273,8
5b7284,5
61788a,1
506779,5
445b6d,2
485f71,3
4f6678,5
4e6577,10
3c5b6d,3
4b687a,12
4e6b7d,6
4b677c,7
486479,5
4a667b,6
587289,2
536d84,3
567087,1
526c83,4
4c667f,4
4e6680,2
546c86,2
456073,5
4b6679,4
466174,4
496477,6
4c677a,7
526d80,12
567184,7
516c7f,8
476275,6
4d637a,2
4b6178,3
3a5067,1
536980,3
5e748b,2
51677e,5
5d738a,2
4f657c,8
586e85,1
566c83,3
647a91,2
52687f,2
506b80,11
516c81,17
4c677c,5
5a758a,8
4b667b,5
4f6a7f,9
496479,5
4e697e,8
536e83,7
4d687d,3
597288,10
4f687e,7
5a7389,8
587187,3
566f85,8
5d768c,6
617a90,5
536c82,5
556e84,11
4d667c,4
476076,5
6d869c,1
52707b,7
587681,6
577580,2
516f7a,7
53717c,4
476570,5
46646f,4
506e79,6
4f6d78,4
4d6b76,3
4a6873,9
4a6077,2
4e647b,2
576d84,2
5c7289,2
556b82,1
3b5168,3
3f556c,3
364c63,5
5b7687,6
597485,5
587384,6
5a7586,6
5c7788,6
5d7889,6
577283,4
4b6677,9
4a6576,12
536e7f,13
546f80,4
657e94,2
577086,5
5b748a,7
627b91,1
647d93,3
60798f,3
526b81,8
50697f,1
496278,4
54667e,1
41536b,2
52647c,1
677991,2
5e7088,2
62748c,1
697b93,1
576981,1
596b83,1
5a6c84,2
5d6f87,2
5f7189,2
5b6d85,1
586a82,1
507387,12
577a8e,20
587b8f,23
527589,12
53768a,16
54778b,16
517488,10
56798d,18
4e7185,11
4b6e82,17
597c90,23
4b7283,10
4c7384,10
52798a,6
547a8d,22
507689,18
486e81,11
4c7285,7
557b90,18
567c91,20
557b92,21
547a91,21
537990,16
52788f,15
53798e,17
4f758a,24
547a8f,21
4e7489,21
486e83,17
456b80,15
4b7186,20
466c81,12
4c7287,17
577d92,24
577b93,23
53778f,26
52768e,14
547890,17
4d7189,22
466a82,24
5a7e96,22
4e728a,16
4c7088,12
4a6e86,11
4b6f87,16
50748c,17
557e94,19
5e879d,28
416a80,6
466c83,12
587e95,32
436980,8
567a92,19
4b6d86,8
4c6e87,9
53758e,8
496b84,5
40627b,8
466786,2
496a89,2
4c6d8c,5
486988,10
3e5f7e,2
3c5d7c,2
597a99,3
4a6b8a,2
5b7c9b,2
476887,6
5a7b9a,2
4a6582,4
56718e,2
4c6784,3
64829e,2
476581,5
51708c,4
3e5d79,2
4a6c87,4
456983,4
3e627c,4
4d728c,30
426781,9
466e87,26
3c647d,7
4c748d,27
497290,12
456e8c,9
507997,14
5982a0,18
4b7492,11
3a6683,5
376380,7
35617e,2
305d7a,1
3e6b88,16
44718e,18
3a6985,11
2e5d79,5
2c5b77,4
2d5c78,7
5c7b90,12
416075,8
5e7d92,9
4d6c81,8
4f6e83,12
628196,4
46657a,4
607f94,5
57768b,12
58778c,10
56758a,6
557489,9
53728f,3
4b6a87,3
3d5f7b,4
3d607c,4
436883,2
3e637e,5
3f6781,5
527a94,35
426a84,6
406882,10
476c87,6
486d88,6
476a86,4
4d6f8b,6
3a5976,2
406881,13
3e637d,5
466b85,19
4a6f89,18
40647e,4
3c607a,2
50748e,11
527690,6
4f718c,3
476984,3
446681,2
4d6c88,1
4e6d89,2
486c82,18
4c7086,30
466a80,8
496d83,13
4b6f85,16
4a6e84,15
45697f,10
41657b,10
4e7288,16
4d7187,20
50748a,21
567a90,18
4f7389,26
527386,10
5b778d,6
607c92,7
5f7b93,3
67839b,1
5a7890,2
53718b,1
52748d,6
4f738b,21
496d85,17
476d84,15
4a7389,15
3b5d79,3
466884,1
4c6e8a,4
496b87,3
486a86,4
51738f,4
50728e,2
567894,1
547692,4
5d7f9b,5
44647b,6
4a6a81,3
5a7a91,8
4d6d84,9
4f6f86,6
55758a,11
5c7c91,10
56768b,8
547588,12
557689,11
597a8b,4
58798a,8
527384,13
4c6d7e,6
44687e,8
55798f,20
476b81,11
3d6177,3
43677d,4
52768c,14
51758b,14
406180,1
4b6c8b,1
4f708f,2
436483,3
507190,1
446584,3
537493,4
517291,1
3f607f,1
32607a,6
3e6c86,22
45738d,27
42708a,16
3d6984,8
396580,4
325e79,2
2b5772,1
446d89,16
3b6480,5
3f6884,11
476e8b,4
466d8a,4
49708d,6
4c7390,2
578096,19
446d83,8
4d768c,20
527b91,20
4f788e,25
487187,17
456e84,12
40697f,6
426b81,11
4e778d,15
517a90,20
4b748a,16
426e8b,18
436f8c,14
3d6986,9
406c89,12
4b7794,25
4a7391,10
426b87,21
47708c,9
4a728c,19
49718b,16
446c86,10
456a85,4
476c86,20
446983,8
4f7c93,18
4c7990,25
49758e,36
46728b,27
48748d,22
4a768f,28
4b7792,20
46728d,14
4d7994,19
517d9a,30
4d7996,27
4a7693,25
477390,26
47718a,21
446e87,12
467089,14
4d7790,16
527c95,26
4f7992,21
4c768f,14
4b758e,18
366079,6
3d6780,7
406a83,15
436d86,21
456f88,25
4a748d,24
3a647d,6
3e6a87,13
3c6885,10
46728f,21
396582,6
3f697f,11
456f85,16
487288,22
446e84,15
3e687e,10
537d93,18
4c768c,22
477187,20
497487,21
4d788b,12
50798d,17
4c7589,17
477084,11
446d81,16
4d7388,15
52788d,24
456d87,13
3d657f,5
436b85,10
416983,14
4d758f,29
48708a,11
476f89,22
486b81,10
52758b,11
4f7288,11
4a6d83,9
507389,16
4e7187,14
4b6e84,21
51748a,11
46697f,7
486d7f,11
4b7082,9
4d7284,17
4c7183,18
4a6f81,15
55788b,10
5b7e91,10
4f7285,8
57788b,11
56778a,11
557488,4
58778b,7
5b7a8e,9
587789,9
567587,2
537284,6
4f7081,11
517285,7
4f7487,16
54788e,13
4a7083,10
4f7588,12
476d80,14
44697b,11
4f7486,16
517585,12
486c7c,9
4d7181,12
4e7282,13
4b6c7b,5
486978,4
4c6d7c,7
537483,5
567786,9
537485,7
4e6f80,8
4d6e7f,7
547586,8
5d7e8f,3
517283,11
456677,6
496a7b,8
4b6c7d,7
507182,13
48697a,11
4a6e7c,5
4d717f,5
537785,8
567a88,5
517583,6
4f7381,8
446876,4
507482,8
4a6e7e,10
527686,18
4a6d80,7
486b7e,5
496c7f,14
597c8f,8
56798f,12
53768c,14
45687c,11
4c6f83,17
4a6d81,14
4f7286,15
44677b,8
41657f,3
476b85,7
3b607b,2
375f79,1
3f6683,5
436c88,13
446c85,13
4c7289,12
496c80,9
4a6b7e,8
4d6d7c,4
52778a,13
4b7083,7
466b7e,10
476c7c,6
456a7a,2
466b7b,4
416676,3
48677c,7
49687d,5
4b6a7f,8
4b6b80,9
4c7184,16
4a6f82,7
456a7d,15
476c7f,9
456981,8
43677f,5
51758d,14
41657d,11
446880,9
40647c,6
41637c,3
44667f,2
2c4e67,1
26567a,1
336183,3
3b6887,11
2a536f,1
274e6b,2
2d5471,4
214a68,2
255271,2
1d4b6c,2
326081,2
1a4766,2
264e68,2
3f5e73,4
3c5361,3
46575f,6
424f55,5
595651,204
2e495e,1
264156,5
203b50,1
213c51,2
274257,3
2b465b,2
2a455a,1
284358,3
314c61,1
294459,1
1e394e,2
2f4a5f,1
284157,1
2c475c,2
254055,2
2f4b60,3
214054,1
2b4a5e,2
26475a,1
305164,1
254659,1
2e4f62,1
234256,2
334f64,2
274056,1
203d4f,1
244153,2
2d4a5c,1
2f4a5d,2
2c475a,3
2a465b,2
335267,2
36566b,3
2b5164,4
2d566a,3
2c576a,5
255063,1
2f5464,8
345969,4
224656,2
264758,2
214052,1
2a4759,1
2e4b5d,2
284759,1
315062,1
305162,2
305464,4
325767,3
1e4258,1
1d4056,2
1e3e55,2
2b475f,1
2d4760,1
223a54,1
344964,2
273c57,1
324762,1
2f445f,1
304862,1
2b455e,3
354f68,1
314d62,1
2e4a5f,2
274358,2
1b374c,1
1d394e,1
244055,2
1f3b50,1
284459,4
233f54,1
29455a,2
264257,1
27485b,3
27475c,2
28485d,3
294c60,1
284b61,2
2b4e64,4
314a60,3
2d465c,1
2c455b,1
2f485e,1
345367,2
244558,1
315467,3
2e5164,3
35586b,3
2c4c65,3
2a4a63,2
375972,6
365a72,6
264c63,4
274b63,4
2b4b64,1
24425c,2
27425d,1
243e59,1
314b66,2
42586f,4
354b62,3
2d435b,1
304860,2
344c64,1
314b62,2
304a61,2
2e4c64,1
26445c,2
32526b,3
21415a,1
20425b,2
1c465e,2
244e66,3
2c566e,6
315b73,3
366076,9
386278,9
345d73,8
285165,3
2a5065,2
294f64,4
2d5366,3
3c6275,7
375c6f,7
355a6d,2
3b6073,4
2b4f65,4
23475d,3
2d5167,5
30546a,4
3a5e74,5
294d63,5
15384c,1
24495c,2
305568,1
2e5366,3
284d60,2
355b70,4
3e6479,7
2d566c,7
355e74,6
315972,3
2e566f,5
305a72,3
3d677f,8
2c5569,2
2f586c,5
2a5367,3
214a5e,2
265164,1
224d60,1
184356,2
2b586b,2
2c596c,3
2d5a6d,3
2c5b6d,5
2b5a6c,2
285769,2
265567,1
295c6d,3
2a5d6e,2
2c5f70,3
316273,2
346576,4
376678,7
386578,9
396477,8
305b6e,5
345d71,6
25495f,3
2f5369,4
2d5066,5
2e5167,1
2a4f69,2
294e68,3
2d526c,3
274d64,1
274b61,3
32576a,5
33586b,5
305366,3
2b4e61,2
2c5060,3
224559,2
274a60,1
31556d,2
254b62,1
284d67,4
2a526b,3
234b64,2
254d66,2
2b536c,2
29516a,2
1d465c,2
295268,7
264f65,7
244d63,4
275066,6
234960,2
2e546b,6
294f66,5
3a5e76,4
30546c,6
2d5169,4
2b4d66,3
355b72,5
2a5369,4
265066,5
295369,5
265368,5
2a576c,3
245166,4
254e64,2
234d63,1
27566a,4
2c5b6f,7
2e5d71,4
2b5a6e,7
29586c,6
285268,3
285167,6
395d75,2
3b5f77,4
2c4f65,4
294c62,3
35536b,2
3b5971,2
3d5971,1
3b576f,1
3a566e,2
3c5870,3
3c6277,5
375d72,3
2f556a,10
395f74,6
284e63,4
3c6076,7
385b71,8
305369,1
3e6177,6
3a5d73,1
375a70,5
35586e,3
3c5f75,4
45687e,8
3b6478,3
365f73,3
386175,6
3f657a,2
3d6378,4
3e6175,7
36596d,5
365569,2
435f74,4
3c596b,5
365365,1
405d6f,4
435d74,2
466278,6
405f74,4
38586d,3
3b5e72,4
406578,3
496f82,14
4d7386,14
43687b,12
4b6a7e,11
48677b,6
506c81,8
40596f,1
3c576c,2
425e73,6
466579,2
406174,6
547489,9
4e6e83,12
45657a,6
4c6c81,7
496e81,13
426579,11
405568,7
3d5265,3
465b6e,3
3e576d,4
405b70,4
3c586d,3
3c5b6f,4
546d83,6
567788,9
3f6071,7
42677a,11
385b6f,4
517186,10
416176,7
436277,8
38576c,2
506c82,4
4c657b,2
486177,4
435c72,6
3a5369,1
3f586e,3
4a6379,2
425b71,2
5e778d,4
526d7e,8
456071,7
4c6778,7
486374,5
4f6a7b,7
435e6f,5
476273,5
506b7c,8
4f6f84,12
39586d,2
3c5b70,3
4a6377,6
4f6a7d,9
385368,2
446076,3
5a768c,9
3e5c74,2
44627a,4
45637b,2
46647c,1
3b5b72,4
45607d,3
425d7a,5
46617e,1
4b6683,1
486380,3
3e5976,2
496481,1
415c79,2
385370,1
3d596f,2
476379,3
3e5a70,1
486279,9
47596f,1
4d5f73,1
596a7e,1
536478,2
4b5c70,2
506175,2
47616e,5
455f6c,6
4a6471,12
455f70,6
395364,5
445e6f,5
4b6576,8
4b6478,6
4c6579,6
4f687c,5
50697d,7
4e677b,4
4b6574,4
4c6675,10
4e6877,1
516b7a,8
4f6978,7
587281,5
4a5d6c,5
526574,4
4d606f,3
546776,3
475d6b,9
4c6270,9
516775,6
4b616f,9
495e71,2
4d6275,3
586a7e,3
485a6e,4
4d6371,5
445a68,10
546a78,2
4a606e,1
3d5361,3
495f6d,4
536977,4
44596c,2
4e6374,3
566b7c,5
556b79,7
5a707d,3
4e6471,5
4f6572,4
455b68,5
4d5e72,5
44566a,1
485d70,3
3e5869,3
415c6d,5
4b6878,10
4a6777,2
4e697a,9
4a6475,4
415b6c,4
405a6b,7
506a7b,8
4e6879,3
3f596a,4
435d6e,4
496374,6
3c5667,2
495b71,2
4c5e72,1
526478,1
57697d,3
5a6b7f,1
596a7c,3
536275,3
536373,1
4d5d6d,3
586878,6
5d6a7b,3
5a6777,2
52626f,4
536571,3
526470,5
4e606e,8
4d606e,4
4e616f,7
516677,7
506576,4
4f6475,5
4b6272,12
425969,6
546471,8
4d5d6a,3
5f6f7c,3
61717e,3
4a5a67,4
576774,1
596976,4
536370,3
5d6d7a,6
51616e,7
485865,8
475764,6
445461,3
475a68,3
5a6d7b,3
576a78,5
526573,5
4a606d,10
475d6a,5
526875,4
596f7c,3
3c5363,4
4a6171,8
4d6474,6
506777,8
496070,10
4a5b6b,5
546575,5
4b5c6c,7
536474,10
526373,2
485969,1
4f6070,2
465767,5
506171,4
495a6a,2
5b6c7c,4
596b77,6
566874,3
546672,6
5a6c78,6
5d6f7b,5
5c6e7a,8
627480,3
586a76,6
4e606c,4
51636f,7
586971,3
51626c,5
4f606a,4
596a74,3
556974,4
4c6373,6
576e7e,11
4e6575,4
506674,4
4e6172,6
506374,6
4d6071,4
576a7b,3
4f6273,4
56697a,2
556e82,3
3f586c,3
3e576b,3
476074,2
425b6f,2
506775,5
536a78,5
59707e,3
516b78,6
37535f,4
35515d,4
435f6b,3
3f5b67,3
294752,2
274550,1
395762,6
4a5f72,2
475c6f,3
43586b,5
556a7d,4
52677a,4
596e81,2
63788b,4
4f6477,5
5b7083,2
536c80,2
587185,6
526b7f,5
5a7387,3
5f788c,5
516a7e,7
546d81,6
597286,5
5d768a,6
506f83,10
59788c,3
537286,6
547387,8
506f84,14
5c788e,8
58748a,3
58748c,2
557189,4
526e86,2
546e87,1
56708b,1
546e89,1
516b86,1
546f84,5
567186,8
557085,10
577287,7
597489,7
526d82,11
587388,8
516a80,3
557186,12
577388,4
4d697e,13
536f84,9
526e83,9
5c788d,5
587489,7
567287,15
4e6a7f,13
617c91,5
5e798e,3
607b90,3
5d788d,3
5c778c,5
4d6a78,3
567381,7
5a7785,7
597684,6
5e7b89,6
658290,2
617e8c,6
557280,2
607d8b,5
678492,3
668391,3
64818f,4
6a8795,3
5c758b,2
5f788e,1
557284,7
5a7789,8
5f7c8e,12
607d8f,3
5e7b8d,6
5d7a8c,16
627f91,1
597688,7
678496,3
6c899b,2
617e90,3
577486,8
5b768b,4
5f758c,3
667c93,3
5a7087,2
495f76,3
687e95,1
62788f,3
60768d,1
61778e,2
628599,14
5f8296,17
5d8094,19
608397,13
5c7f93,22
4f788a,30
4a7385,9
588193,13
5c8597,14
5a8397,26
5d869a,23
537c90,19
5a8399,24
588197,16
4b738c,30
527a93,24
527b8f,20
4f788c,15
567f93,19
578094,28
517a8e,22
4b7488,18
497286,18
436c80,12
4d768a,19
5c8599,22
5e879b,23
456e82,6
547993,23
527791,24
587d97,27
5a7f99,36
597e98,44
5b809a,38
5d829c,32
537892,25
4e738d,18
5c819b,32
547d93,25
6a93a9,12
60899f,24
618aa0,23
4a7087,17
60869d,26
597d95,26
668aa2,14
50728b,13
4e7089,2
466987,3
486b89,4
4a6d8b,2
3f6280,2
3a5d7b,1
406381,3
4b6e8c,2
365977,2
416482,2
375a78,2
476a88,4
496c8a,2
517492,3
4e6b89,2
526f8d,2
476683,1
5b7a97,1
537591,2
456783,3
4c6f8b,3
4e718d,5
4d728d,10
3b637d,4
355d77,2
3c667f,5
39637c,7
416d8a,14
44708d,16
3f6b88,14
45728f,21
3b6885,11
3c6986,9
477491,19
43728e,29
376682,7
386783,11
457490,18
476982,5
486a83,5
54768f,8
567891,10
5c7e97,28
5b7d96,20
577992,17
557790,11
4a6c85,3
51738c,5
4e708c,3
496c88,2
4a6f8a,5
557f98,38
507892,22
517993,30
517691,11
4f718d,3
4b6d89,2
456d86,16
487089,20
4d758e,25
486d87,18
547892,6
4d718b,13
557993,7
597b96,7
52748f,2
496b86,3
486a85,1
4c6e89,5
476b83,13
486c84,15
5a7d91,26
57778c,11
5a798e,11
5b778f,2
5a768e,3
516f89,6
507089,5
4b6e8a,6
547793,8
587b97,6
557894,1
527591,8
537692,6
517490,7
486b87,3
567995,7
40637f,2
355874,2
53738c,8
5a7a93,2
55758c,7
628299,8
54748b,7
527289,8
5d7d92,10
5a7a8f,11
58798c,13
597a8d,6
5d7e91,6
53778d,21
5f8399,13
64889e,14
597d93,14
587c92,14
5d8197,23
577b91,20
5b7f95,17
6586a5,2
577897,1
426382,2
4e6f8e,1
3c6a84,16
4a7892,18
4b7993,14
45718c,27
436f8a,20
4c7591,14
416a86,11
48718d,12
486f8c,4
4b728f,14
4f7693,12
5b839c,27
4a728b,24
507891,26
4e768f,34
49718a,23
416982,7
4b7696,22
4f7b98,32
497592,26
537f9c,35
4e7793,19
507995,17
537a97,14
537b95,34
4f7791,18
557a95,10
557a94,15
517e95,9
4d7992,32
4c7891,24
4e7a93,22
4f7b96,18
507c97,29
497590,18
4c7893,15
4c7895,21
4a7595,25
4d7692,18
4f7894,17
557e9a,40
567f9b,20
466f8b,15
4a738f,14
406985,11
3b6784,13
4e7a97,30
4b758b,11
507a90,13
527c92,17
4f798f,22
4a748a,18
5c869c,13
557f95,10
517b91,25
547f92,15
537e91,19
517c8f,11
557d97,35
466e88,17
4b738d,14
54778d,12
5a7d93,25
4d7086,13
55788e,24
577a90,17
51778a,18
577d90,24
567b8e,13
517689,16
54798c,14
59798e,6
5e7e93,9
618196,14
5e7f90,6
5b7c8d,5
537487,15
537689,18
507588,19
50768b,20
52788b,19
557b8e,30
567b8d,14
527789,17
4e7184,14
537787,16
547888,13
4f7383,11
4e6f7e,5
517281,3
587988,5
5c7d90,8
5b7c8f,6
5a7b8e,9
4f7083,14
4c6d80,10
507184,16
567a8a,13
5a7e8e,6
577b8b,16
5b7f8f,6
426676,4
466a7a,11
4c7080,5
507484,8
587b8e,11
5c7f92,8
5c7f95,20
55788c,9
466a84,4
315671,3
2c546e,3
365f7b,5
4e7890,21
53788b,10
4d7285,11
486d80,9
4a6f7f,7
496e7e,7
4b7080,14
486d7d,11
486b7f,9
46697d,11
4b7184,13
42667e,5
4d7083,12
4c6f85,16
456780,3
2c5d7e,4
356384,4
477493,9
3d6682,4
315a76,5
2e5979,2
2a5879,4
366485,6
234e6e,2
244964,1
3f5563,2
41525a,3
475256,2
4f4c47,202
325166,4
29485d,4
214055,2
2e4d62,3
2a495e,2
36556a,2
2b4a5f,1
203f54,1
